,place,2001,2005,2008,2010,2011,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,County/State_name,sample_frequency,timestamps,name,units,url,domain,aug_id,original_id,country_code,country_name
468,wikidataId/Q568778,,,,,53143.0,,,,,,,,,,,,Vikarabad,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q568778,wikidataId/Q568778,IND,India
469,wikidataId/Q579702,,,,,133744.0,,,,,,,,,,,,Patan,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q579702,wikidataId/Q579702,IND,India
470,wikidataId/Q580876,,,,,1221233.0,,,,,,,,,,,,Vasai-Virar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q580876,wikidataId/Q580876,IND,India
471,wikidataId/Q581562,,,,,326079.0,,,,,,,,,,,,Satara,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q581562,wikidataId/Q581562,IND,India
472,wikidataId/Q581774,,,,,13446.0,,,,,,,,,,,,Khemkaran,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q581774,wikidataId/Q581774,IND,India
473,wikidataId/Q582485,,,,,42632.0,,,,,,,,,,,,Dahegam,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q582485,wikidataId/Q582485,IND,India
474,wikidataId/Q582993,,,,,39799.0,,,,,,,,,,,,Amudalavalasa,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q582993,wikidataId/Q582993,IND,India
475,wikidataId/Q583568,,,,,121592.0,,,,,,,,,,,,Ashoknagar Kalyangarh,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q583568,wikidataId/Q583568,IND,India
476,wikidataId/Q583818,,,,,287570.0,,,,,,,,,,,,Ichalkaranji,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q583818,wikidataId/Q583818,IND,India
477,wikidataId/Q583982,,,,,56380.0,,,,,,,,,,,,Anjangaon,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q583982,wikidataId/Q583982,IND,India
478,wikidataId/Q584295,,,,,215500.0,,,,,,,,,,,,Udupi,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q584295,wikidataId/Q584295,IND,India
479,wikidataId/Q584494,,,,,345996.0,,,,,,,,,,,,Avadi,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q584494,wikidataId/Q584494,IND,India
480,wikidataId/Q584854,,,,,114608.0,,,,,,,,,,,,Ambur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q584854,wikidataId/Q584854,IND,India
481,wikidataId/Q585869,,,,,47419.0,,,,,,,,,,,,Atarra,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q585869,wikidataId/Q585869,IND,India
482,wikidataId/Q586397,,,,,126270.0,,,,,,,,,,,,Gunthakal,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q586397,wikidataId/Q586397,IND,India
483,wikidataId/Q587137,18464.0,,,,,,,,,,,,,,,,Alang,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q587137,wikidataId/Q587137,IND,India
484,wikidataId/Q58794,,,,,280222.0,,,,,,,,,,,,Satna,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q58794,wikidataId/Q58794,IND,India
485,wikidataId/Q588477,,,,,299683.0,,,,,,,,,,,,Kharagpur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q588477,wikidataId/Q588477,IND,India
486,wikidataId/Q588587,,,,,261430.0,,,,,,,,,,,,Arrah,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q588587,wikidataId/Q588587,IND,India
487,wikidataId/Q588625,,,,,141693.0,,,,,,,,,,,,Amalapuram,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q588625,wikidataId/Q588625,IND,India
488,wikidataId/Q588826,,,,,8416.0,,,,,,,,,,,,Amarkantak,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q588826,wikidataId/Q588826,IND,India
489,wikidataId/Q589067,19805.0,,,,,,,,,,,,,,,,Anklav,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q589067,wikidataId/Q589067,IND,India
490,wikidataId/Q589083,,,,,28902.0,,,,,,,,,,,,Ariyalur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q589083,wikidataId/Q589083,IND,India
491,wikidataId/Q589133,,,,,,,,,,,,,134090.0,,,,Anakapalle,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q589133,wikidataId/Q589133,IND,India
492,wikidataId/Q589163,,,,,117967.0,,,,,,,,,,,,Amreli,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q589163,wikidataId/Q589163,IND,India
493,wikidataId/Q589185,,,,,69331.0,,,,,,,,,,,,Arcot,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q589185,wikidataId/Q589185,IND,India
494,wikidataId/Q589286,31789.0,,,,,,,,,,,,,,,,Bagasara,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q589286,wikidataId/Q589286,IND,India
495,wikidataId/Q590361,,,,,,,,,,,,,2814.0,,,,Auroville,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q590361,wikidataId/Q590361,IND,India
496,wikidataId/Q593695,,,,,59091.0,,,,,,,,,,,,"Panna, India",10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q593695,wikidataId/Q593695,IND,India
497,wikidataId/Q598985,,,,,251136.0,,,,,,,,,,,,Begusarai,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q598985,wikidataId/Q598985,IND,India
498,wikidataId/Q599414,,,,,,,,,76193.0,,,,,,,,Keshod,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q599414,wikidataId/Q599414,IND,India
499,wikidataId/Q6031819,6926.0,,,,,,,,,,,,,,,,Ingaleshwara,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q6031819,wikidataId/Q6031819,IND,India
500,wikidataId/Q60441500,,,,,8638.0,,,,,,,,,,,,Mahadipur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q60441500,wikidataId/Q60441500,IND,India
501,wikidataId/Q60444051,,,,,1951.0,,,,,,,,,,,,Singabad,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q60444051,wikidataId/Q60444051,IND,India
502,wikidataId/Q607388,36041.0,,,,,,,,,,,,,,,,Chaklasi,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q607388,wikidataId/Q607388,IND,India
503,wikidataId/Q612721,27166.0,,,,,,,,,,,,,,,,Chhota Udepur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q612721,wikidataId/Q612721,IND,India
504,wikidataId/Q61394,,,,,396955.0,,,,,,,,,,,,Latur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q61394,wikidataId/Q61394,IND,India
505,wikidataId/Q61434,,,,,404775.0,,,,,,,,,,,,Nellore,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q61434,wikidataId/Q61434,IND,India
506,wikidataId/Q614401,29271.0,,,,,,,,,,,,,,,,Khunti,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q614401,wikidataId/Q614401,IND,India
507,wikidataId/Q61634427,,,,,,,,,,,,,,32516.0,,,Madhira,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q61634427,wikidataId/Q61634427,IND,India
508,wikidataId/Q622607,,,,,103799.0,,,,,,,,,,,,Bansberia,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q622607,wikidataId/Q622607,IND,India
509,wikidataId/Q622612,,,,,110668.0,,,,,,,,,,,,Bangaon,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q622612,wikidataId/Q622612,IND,India
510,wikidataId/Q622827,,,,,42895.0,,,,,,,,,,,,Bairgania,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q622827,wikidataId/Q622827,IND,India
511,wikidataId/Q625394,,,,,121081.0,,,,,,,,,,,,Baidyabati,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q625394,wikidataId/Q625394,IND,India
512,wikidataId/Q625761,,,,,37081.0,,,,,,,,,,,,Bandipore,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q625761,wikidataId/Q625761,IND,India
513,wikidataId/Q633274,,,,,70777.0,,,,,,,,,,,,Bapatla,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q633274,wikidataId/Q633274,IND,India
514,wikidataId/Q633291,,,,,151416.0,,,,,,,,,,,,Balurghat,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q633291,wikidataId/Q633291,IND,India
515,wikidataId/Q633530,,,,,200000.0,,,,,,,,,,,,Berhampore,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q633530,wikidataId/Q633530,IND,India
516,wikidataId/Q6359640,12746.0,,,,,,,,,,,,,,,,Kamrej,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q6359640,wikidataId/Q6359640,IND,India
517,wikidataId/Q637818,,,,,7990.0,,,,,,,,,,,,Banbasa,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q637818,wikidataId/Q637818,IND,India
518,wikidataId/Q6400755,9508.0,,,,,,,,,,,,,,,,Kharsang,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q6400755,wikidataId/Q6400755,IND,India
519,wikidataId/Q641098,,,,,144373.0,,,,,,,,,,,,Balasore,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q641098,wikidataId/Q641098,IND,India
520,wikidataId/Q6419912,,,,,217500.0,,,,,,,,,,,,Porbandar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q6419912,wikidataId/Q6419912,IND,India
521,wikidataId/Q64348086,,,,,4483.0,,,,,,,,,,,,Nagar Changrabandha,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q64348086,wikidataId/Q64348086,IND,India
522,wikidataId/Q6444198,,,,10000.0,,,,,,,,,,,,,Kunauli,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q6444198,wikidataId/Q6444198,IND,India
523,wikidataId/Q645725,,,,,709665.0,,,,,,,,,,,,Bhiwandi,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q645725,wikidataId/Q645725,IND,India
524,wikidataId/Q649955,,,,,114786.0,,,,,,,,,,,,Dum Dum,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q649955,wikidataId/Q649955,IND,India
525,wikidataId/Q652098,,,,,110313.0,,,,,,,,,,,,Firozpur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q652098,wikidataId/Q652098,IND,India
526,wikidataId/Q652376,,,,,264914.0,,,,,,,,,,,,Ratlam,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q652376,wikidataId/Q652376,IND,India
527,wikidataId/Q65665421,,,,,43850.0,,,,,,,,,,,,Addanki,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q65665421,wikidataId/Q65665421,IND,India
528,wikidataId/Q656717,14116.0,,,,,,,,,,,,,,,,Maurawan,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q656717,wikidataId/Q656717,IND,India
529,wikidataId/Q6634626,,,,,229956.0,,,,,,,,,,,,Pali,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q6634626,wikidataId/Q6634626,IND,India
530,wikidataId/Q66485,,,,,3046189.0,,,,,,,,,,,,Jaipur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q66485,wikidataId/Q66485,IND,India
531,wikidataId/Q668395,,,,,30118.0,,,,,,,,,,,,Mussoorie,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q668395,wikidataId/Q668395,IND,India
532,wikidataId/Q6737764,15000.0,,,,,,,,,,,,,,,,Majhgawan,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q6737764,wikidataId/Q6737764,IND,India
533,wikidataId/Q684523,,,,,7039.0,,,,,,,,,,,,Dharchula,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q684523,wikidataId/Q684523,IND,India
534,wikidataId/Q685315,,,,,278235.0,,,,,,,,,,,,Barasat,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q685315,wikidataId/Q685315,IND,India
535,wikidataId/Q688281,,,,,63005.0,,,,,,,,,,,,Vrindavan,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q688281,wikidataId/Q688281,IND,India
536,wikidataId/Q68953,,,,,330211.0,,,,,,,,,,,,Kamarhati,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q68953,wikidataId/Q68953,IND,India
537,wikidataId/Q6935373,,,,,,,,,,,,,,,232689.0,,Mumbra,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q6935373,wikidataId/Q6935373,IND,India
538,wikidataId/Q6935588,411.0,,,,,,,,,,,,,,,,Munabao,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q6935588,wikidataId/Q6935588,IND,India
539,wikidataId/Q695221,,,,,22943.0,,,,,,,,,,,,Mount Abu,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q695221,wikidataId/Q695221,IND,India
540,wikidataId/Q695585,,,,,102905.0,,,,,,,,,,,,Nagapattinam,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q695585,wikidataId/Q695585,IND,India
541,wikidataId/Q695591,,,,,166867.0,,,,,,,,,,,,Chandannagar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q695591,wikidataId/Q695591,IND,India
542,wikidataId/Q6960925,,,,,11415.0,,,,,,,,,,,,Naliya,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q6960925,wikidataId/Q6960925,IND,India
543,wikidataId/Q6962040,4424.0,,,,,,,,,,,,,,,,Nampong,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q6962040,wikidataId/Q6962040,IND,India
544,wikidataId/Q6963320,,,,,46593.0,,,,,,,,,,,,Nandikotkur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q6963320,wikidataId/Q6963320,IND,India
545,wikidataId/Q707799,,,,,14492.0,,,,,,,,,,,,Barhani Bazar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q707799,wikidataId/Q707799,IND,India
546,wikidataId/Q709298,,,,,152784.0,,,,,,,,,,,,Barrackpore,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q709298,wikidataId/Q709298,IND,India
547,wikidataId/Q711996,,,,,116449.0,,,,,,,,,,,,Barnala,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q711996,wikidataId/Q711996,IND,India
548,wikidataId/Q712003,,,,,,,475963.0,,,,,,,,,,Bardoli,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q712003,wikidataId/Q712003,IND,India
549,wikidataId/Q712407,45000.0,,,,,,,,,,,,,,,,Bavla,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q712407,wikidataId/Q712407,IND,India
550,wikidataId/Q712504,,,,,245313.0,,,,,,,,,,,,Baranagar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q712504,wikidataId/Q712504,IND,India
551,wikidataId/Q712515,,,,,144891.0,,,,,,,,,,,,Basirhat,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q712515,wikidataId/Q712515,IND,India
552,wikidataId/Q712644,,,,,71434.0,,,,,,,,,,,,Baramulla,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q712644,wikidataId/Q712644,IND,India
553,wikidataId/Q7144693,,,,,32339.0,,,,,,,,,,,,Pathanapuram,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q7144693,wikidataId/Q7144693,IND,India
554,wikidataId/Q715228,,,,,42769.0,,,,,,,,,,,,Limbdi,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q715228,wikidataId/Q715228,IND,India
555,wikidataId/Q7158997,,,,,6090.0,,,,,,,,,,,,Pedanandipadu,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q7158997,wikidataId/Q7158997,IND,India
556,wikidataId/Q7179831,,,,,10371.0,,,,,,,,,,,,Pfutsero,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q7179831,wikidataId/Q7179831,IND,India
557,wikidataId/Q719838,,,,,51708.0,,,,,,,,,,,,Venkatagiri,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q719838,wikidataId/Q719838,IND,India
558,wikidataId/Q720128,17406.0,,,,,,,,,,,,,,,,Nenmanikkara,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q720128,wikidataId/Q720128,IND,India
559,wikidataId/Q720204,19838.0,,,,,,,,,,,,,,,,Ratanpur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q720204,wikidataId/Q720204,IND,India
560,wikidataId/Q720211,30347.0,,,,,,,,,,,,,,,,Mansa,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q720211,wikidataId/Q720211,IND,India
561,wikidataId/Q720816,,,,,21772.0,,,,,,,,,,,,Santrampur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q720816,wikidataId/Q720816,IND,India
562,wikidataId/Q720828,,,,,13600.0,,,,,,,,,,,,Handwara,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q720828,wikidataId/Q720828,IND,India
563,wikidataId/Q720842,,,,,,,,,,,,,,,,240130.0,Mancherial,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q720842,wikidataId/Q720842,IND,India
564,wikidataId/Q720891,,,,,59913.0,,,,,,,,,,,,Ponnur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q720891,wikidataId/Q720891,IND,India
565,wikidataId/Q720917,,,,,,22142.0,,,,,,,,,,,Bhanvad,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q720917,wikidataId/Q720917,IND,India
566,wikidataId/Q720922,,,,,71108.0,,,,,,,,,,,,Tandur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q720922,wikidataId/Q720922,IND,India
567,wikidataId/Q721277,,,,,43657.0,,,,,,,,,,,,"Ramachandrapuram, East Godavari",10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q721277,wikidataId/Q721277,IND,India
568,wikidataId/Q721294,,,,,,,,,,21891.0,,,,,,,Vanthali,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q721294,wikidataId/Q721294,IND,India
569,wikidataId/Q721357,,,,,9329.0,,,,,,,,,,,,Jallaram Kamanpur,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q721357,wikidataId/Q721357,IND,India
570,wikidataId/Q721365,15843.0,,,,,,,,,,,,,,,,Gandevi,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q721365,wikidataId/Q721365,IND,India
571,wikidataId/Q721480,,,,,35056.0,,,,,,,,,,,,Yellandu,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q721480,wikidataId/Q721480,IND,India
572,wikidataId/Q727181,,,,,183462.0,,,,,,,,,,,,Kolar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q727181,wikidataId/Q727181,IND,India
573,wikidataId/Q7286150,,,,,14090.0,,,,,,,,,,,,Rajim,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q7286150,wikidataId/Q7286150,IND,India
574,wikidataId/Q738187,,,,,27473.0,,,,,,,,,,,,Sultan Bathery,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q738187,wikidataId/Q738187,IND,India
575,wikidataId/Q7408505,,,,,10500.0,,,,,,,,,,,,Samakhiali,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q7408505,wikidataId/Q7408505,IND,India
576,wikidataId/Q744260,,,,,177556.0,,,,,,,,,,,,"Jainagar, Bihar",10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q744260,wikidataId/Q744260,IND,India
577,wikidataId/Q747140,40192.0,,,,,,,,,,,,,,,,Maihar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q747140,wikidataId/Q747140,IND,India
578,wikidataId/Q749170,,,,,21626.0,,,,,,,,,,,,Pushkar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q749170,wikidataId/Q749170,IND,India
579,wikidataId/Q749189,15015.0,,,,,,,,,,,,,,,,Konark,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q749189,wikidataId/Q749189,IND,India
580,wikidataId/Q757844,,,,,,,,,,21176.0,,,,,,,Belonia,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q757844,wikidataId/Q757844,IND,India
581,wikidataId/Q757845,12529.0,,,,,,,,,,,,,,,,Betma,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q757845,wikidataId/Q757845,IND,India
582,wikidataId/Q757853,,,,,142185.0,,,,,,,,,,,,Bhimavaram,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q757853,wikidataId/Q757853,IND,India
583,wikidataId/Q757855,,,,,342935.0,,,,,,,,,,,,Beawar,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q757855,wikidataId/Q757855,IND,India
584,wikidataId/Q759677,,,,,66789.0,,,,,,,,,,,,Bellampalli,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q759677,wikidataId/Q759677,IND,India
585,wikidataId/Q759999,,,,,,,,,,,49764.0,,,,,,Bhainsa,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q759999,wikidataId/Q759999,IND,India
586,wikidataId/Q760056,,,,,,,,,,,,,200000.0,,,,Hindupuram,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q760056,wikidataId/Q760056,IND,India
587,wikidataId/Q760144,,,,,340613.0,,,,,,,,,,,,Ananthapuram,10.0,{2001:2021},Count_Person_over_time,year,https://datacommons.org/tools/statvar#Count_Person,float64,wikidataId/Q760144,wikidataId/Q760144,IND,India
